8.378340486325430714e-01,4.446509743358795230e-01,2.081089773996640524e-01,7.875474319652663313e-01
9.912396297074501650e-01,7.049399948593554344e-01,1.172045362741180874e-02,8.733674254475666254e-01
9.899574534657836766e-01,7.623229983854943326e-01,1.938296298043672428e-01,8.825890490613299555e-01
9.819480592637620520e-01,8.228902197611767111e-01,3.726159465027026885e-01,8.976409022150300121e-01
9.602800506706725692e-01,6.221954464740040436e-01,5.509006646298716392e-01,8.969705995822738753e-01
9.997827777666505877e-01,8.640811654998148406e-01,2.480907483226851840e-01,9.546447977138509122e-01
7.776032671062925727e-01,4.448793864906922524e-01,9.852567584531848333e-01,7.753464506813906310e-01
9.931235318948902213e-01,9.401297988923581483e-01,2.571464381884025485e-02,8.693072300883477599e-01
9.134941106655611875e-01,5.001402672962333984e-01,4.412699277011389309e-02,7.926098752535597480e-01
8.449177126470865939e-01,4.514544625070472383e-01,1.686930020762430482e-01,7.731921047488109489e-01
7.832578429303345136e-01,4.322825896901113518e-01,3.793566986613640113e-01,7.846270323158475168e-01
9.944994105637751103e-01,9.098776294743625703e-01,2.018389763932461056e-01,9.014860788421643623e-01
7.682649171700282054e-01,4.460341296674406042e-01,6.766583920952229381e-01,7.687010313476072554e-01
9.938837399678994711e-01,8.499705934215002756e-01,1.365504383754044815e-01,8.978247970566455294e-01
8.182484081672022347e-01,4.748647792379369070e-01,6.307717924290927591e-01,7.794002828218835610e-01
9.526000125135987151e-01,6.183551187240226010e-01,9.331094450067346502e-01,9.045516040336634145e-01
7.702256735618465688e-01,4.410026233893048486e-01,6.984320749267423079e-01,7.759637213385317533e-01
9.944622463490234709e-01,7.376028592468021339e-01,3.025700117369214404e-01,9.420255791490310671e-01
8.380267985423421884e-01,4.421468781721652475e-01,9.499617823313410980e-02,7.726730850662347772e-01
9.976709784071118303e-01,8.121011316662603008e-01,1.366190414579053769e-01,9.114768504222154899e-01
9.548065774729173061e-01,6.197483205061861122e-01,7.665468851031446151e-01,9.046999512720197423e-01
7.738008803446727590e-01,4.446398511399957121e-01,7.683399232430152548e-01,7.797413550450331687e-01
8.822111896769042616e-01,5.037843699514342743e-01,2.600450619098724214e-01,7.627231038463628821e-01
9.432750273050605205e-01,5.838562282610121335e-01,6.422440529748151272e-01,8.888510818647507028e-01
8.443185594297812901e-01,4.750287418691554464e-01,3.211236530869879813e-01,7.659600876863628116e-01
9.964494749314486421e-01,8.841032592746315144e-01,1.464922021086191295e-01,9.102812122084409374e-01
9.965800437578342663e-01,8.198497209267178176e-01,4.735542750676635659e-02,9.033670654667328437e-01
9.965843199243584749e-01,8.922562723005619256e-01,2.824813724941065418e-01,9.413314008406770128e-01
9.073099049570597652e-01,4.935288867835828652e-01,1.373565449429652308e-01,7.997807533247363043e-01
8.661231304215633031e-01,4.631169304125544173e-01,9.774821819557966140e-02,7.777978670676010120e-01
9.857509487205586840e-01,7.754943020601566817e-01,3.232701404487760000e-01,8.933447830411150870e-01
9.779824609109822875e-01,6.485321996002845202e-01,3.737441271936746134e-01,9.070017334194160341e-01
9.936509629820761136e-01,7.546282173042089259e-01,1.983808780071586453e-01,9.005409322926017923e-01
9.979802321016415512e-01,8.005933596801414476e-01,3.216823217242659183e-01,9.826944714215786192e-01
8.752261941196292083e-01,5.058250297246659200e-01,3.269325734862418287e-01,7.670290319265311574e-01
