t0 tau logZsun
1.093976338918005808e+01 4.296305309444921616e-01 2.095162759631934435e-01
1.090223176590177623e+01 4.333824411774162000e-01 1.857821408975031119e-01
1.087785099606695915e+01 4.404668098000278365e-01 1.888069690270324230e-01
1.061012336490679431e+01 4.845069545932313426e-01 1.317622706612415762e-01
1.093701047200105592e+01 4.277084822872195269e-01 1.956845039416807985e-01
1.090441484738984457e+01 4.360206615083899173e-01 2.006256557950578667e-01
1.059559938002531787e+01 4.872144570812646514e-01 1.268127604081494830e-01
1.092458346041194517e+01 4.331684355544694331e-01 2.058869611408784550e-01
1.068923437460924042e+01 4.684885886933383703e-01 1.390914779985759075e-01
1.086877063377518837e+01 4.407669888936439073e-01 1.867641803649742194e-01
1.089424548908130141e+01 4.385002671041138833e-01 1.940511894669771920e-01
1.096397796519868528e+01 4.247838521400053580e-01 2.102925198296192733e-01
1.099615320291601428e+01 4.157698775762911358e-01 2.122214405935358705e-01
1.094754625182424768e+01 4.274640141083331235e-01 2.019458339095390187e-01
1.068101727113652899e+01 4.734916424971262749e-01 1.504703382787511146e-01
1.084855753914243870e+01 4.445464488179234896e-01 1.799013998212313226e-01
1.086632998909658987e+01 4.413969294281067102e-01 1.829470342147656581e-01
1.056948313357001723e+01 4.936413588458700707e-01 1.373875808044795477e-01
1.066517705601853905e+01 4.744773319909547649e-01 1.356869949681476228e-01
1.092150870531948748e+01 4.311849948333803528e-01 1.901760923293225325e-01
1.089299335985725570e+01 4.354674929772365810e-01 1.858921514471751912e-01
1.094727059688630177e+01 4.253353767635775218e-01 1.947758011438551762e-01
1.090023923783544824e+01 4.384915519598416300e-01 2.052575158530558497e-01
1.086590643870604822e+01 4.402852426519710538e-01 1.791287304444946216e-01
1.060689816784125306e+01 4.857251598658256508e-01 1.297589594521446621e-01
1.067428349452864822e+01 4.726155542729358339e-01 1.367818473331796625e-01
1.061699731427590621e+01 4.849911827514438722e-01 1.404951563467462528e-01
1.090902867831283629e+01 4.353434907171766510e-01 1.965626545597034536e-01
1.085621823578446943e+01 4.405221386355807067e-01 1.736482110050605598e-01
1.088871995406469928e+01 4.376888577695246529e-01 1.885804478742976187e-01
1.090728354319340099e+01 4.357575099381210681e-01 2.028842089471476484e-01
1.090822849469931022e+01 4.349841407547347938e-01 1.971598752642877983e-01
1.092639490457944973e+01 4.310154528650202432e-01 1.995545095585788964e-01
1.067419783215733453e+01 4.769425396761762803e-01 1.637463347638559163e-01
1.086079293237430576e+01 4.418159498706824562e-01 1.819991922462533829e-01
1.052628200353795407e+01 5.023869572768966396e-01 1.411678086764958096e-01
1.089467054994577566e+01 4.393067056006781934e-01 2.025281973050057083e-01
1.097145022205631371e+01 4.229924069665966790e-01 2.099479543628164357e-01
1.088937179956605661e+01 4.393466610202018119e-01 1.993061141524412605e-01
1.087949030960302998e+01 4.373442050397538527e-01 1.799634883564831256e-01
1.070045982371855686e+01 4.675576872628014469e-01 1.443889185128264252e-01
1.094310779373585873e+01 4.263092266795305840e-01 1.957747806934504453e-01
1.064401430289620443e+01 4.792941323752308302e-01 1.418403339409715080e-01
1.060289352622719328e+01 4.834716284039223821e-01 1.190641538233423447e-01
1.095318805503857540e+01 4.262929913440464680e-01 2.040729302414772128e-01
1.085016233303384503e+01 4.453916243531939045e-01 1.903193525493951377e-01
1.067960188994266524e+01 4.728359934115710095e-01 1.423386611976411587e-01
1.093643850745102597e+01 4.270086317160576850e-01 1.857616397202281888e-01
1.081738517420884271e+01 4.493671592547294202e-01 1.774965246327138146e-01
1.065103117502555641e+01 4.759481952030301666e-01 1.272128310712821175e-01
1.091683185157298119e+01 4.333212492128580284e-01 1.931695511935496157e-01
1.094644354367705219e+01 4.286493736805897514e-01 2.067876709536906610e-01
1.086156360480141991e+01 4.430942973892008085e-01 1.855163376924764407e-01
1.084882454060601908e+01 4.456133856862827258e-01 1.852497353686510806e-01
1.096698567303913130e+01 4.251291784549720010e-01 2.137928664509338716e-01
1.068605965689593518e+01 4.742509081694253892e-01 1.637726390722962222e-01
1.094477822672098277e+01 4.289144438359214218e-01 2.114662766846757691e-01
1.074281439518546577e+01 4.587309071587832854e-01 1.603873157752033762e-01
1.091160734556834555e+01 4.311460760228615352e-01 1.794322115439803689e-01
1.057919487857832586e+01 4.891619995308785773e-01 1.203215251427343091e-01
1.097049716592702318e+01 4.201182704270963186e-01 1.998906376335911617e-01
1.066751428373503430e+01 4.779990175735777114e-01 1.557707162781110100e-01
1.066839452377053910e+01 4.766985702652450363e-01 1.560551590419199108e-01
1.094244542902266559e+01 4.280550623609531979e-01 2.037632075023849687e-01
1.087859079978861310e+01 4.394594393634473350e-01 1.897617818745196416e-01
1.066150358571371903e+01 4.743528718247272957e-01 1.340001634918550621e-01
1.090261742992210792e+01 4.344692705903389629e-01 1.864529566317130183e-01
1.094362287743299511e+01 4.258981462251031913e-01 1.921361983542788643e-01
1.092976351480022679e+01 4.327776329954947654e-01 2.048903013995904132e-01
1.064125338748094940e+01 4.816921364130871686e-01 1.469632195318300028e-01
1.062455968248114502e+01 4.825788606844697015e-01 1.327941764607531994e-01
1.094801695561174171e+01 4.290330447161751493e-01 2.072757580469075656e-01
1.062544653428998664e+01 4.807409571408344240e-01 1.304590603746440536e-01
1.060417266483746168e+01 4.861080906639259624e-01 1.339979541174556310e-01
1.083605275371393262e+01 4.457378743927039033e-01 1.805953115082727933e-01
1.064615110123053299e+01 4.791252714048398476e-01 1.376172307096115155e-01
1.091615870114381259e+01 4.316669404266190169e-01 1.928009151251370845e-01
1.064296764776102222e+01 4.799589887240898189e-01 1.434023303427154339e-01
1.094568922065831451e+01 4.281223598769438587e-01 2.043600586433842459e-01
1.084935640261587686e+01 4.455688289974399918e-01 1.898367108587364349e-01
1.057028830841695743e+01 4.917113767350077547e-01 1.278197667196185883e-01
1.094133504028376258e+01 4.289267579825900567e-01 2.008593555079434267e-01
1.063801521139094675e+01 4.794829151964350999e-01 1.342863064257948658e-01
1.091244862433298835e+01 4.354378008718874926e-01 2.014253926467373113e-01
1.095801274689694793e+01 4.246453942562117834e-01 2.018078320267138182e-01
1.062168047832859585e+01 4.839327947612660497e-01 1.378089087344784858e-01
1.064355533503085915e+01 4.784951507272498517e-01 1.296578506820607046e-01
1.087569259806562805e+01 4.423255702528551825e-01 1.973511186255980654e-01
1.055200105103292962e+01 4.947820360786434613e-01 1.212039966775773081e-01
1.089972278847359455e+01 4.339060679281400157e-01 1.788609932558031801e-01
1.094629663360965921e+01 4.286094197687941310e-01 2.063905335818327913e-01
1.083476530095492230e+01 4.440843982275515800e-01 1.697104666130675454e-01
1.042739323759256642e+01 5.200288422983437853e-01 1.097234580988235564e-01
1.089384628837572144e+01 4.368639276694584739e-01 1.891179115878660610e-01
1.051617692389769410e+01 5.030204018886571538e-01 1.340581645488914120e-01
1.096674491446178301e+01 4.229961062096972979e-01 2.083192737762695756e-01
1.088529092561615563e+01 4.373699537639895163e-01 1.839818957097683061e-01
1.089259682221487679e+01 4.381967268353300082e-01 1.978024941312384044e-01
1.092893676190321983e+01 4.332731727900961394e-01 2.058020677645866492e-01
1.062789485760522368e+01 4.828920328559651587e-01 1.351888254371229614e-01
1.092787422181373458e+01 4.304993879743063689e-01 1.959395625153717013e-01
1.066226349380770522e+01 4.761053034385826499e-01 1.436181107438603277e-01
1.063341166756749168e+01 4.808049719505493313e-01 1.359081056583537617e-01
1.061587633727676661e+01 4.848920286154893566e-01 1.369676744244237021e-01
1.064191471666451605e+01 4.817820065129937435e-01 1.483401363800544992e-01
1.094629663360965921e+01 4.286094197687941310e-01 2.063905335818327913e-01
1.094344331409236126e+01 4.266151486766032730e-01 1.920463312183136040e-01
1.094477822672098277e+01 4.289144438359214218e-01 2.114662766846757691e-01
1.067966417377034816e+01 4.718297009539322295e-01 1.408777290065450494e-01
1.085276732409385758e+01 4.446994010818938192e-01 1.889212421673445164e-01
1.069033759269497885e+01 4.740063024618589860e-01 1.650834862921599644e-01
1.050887843659146448e+01 5.041612964923583018e-01 1.322542166678410958e-01
1.066887005770891328e+01 4.762146200007131291e-01 1.506400001963625890e-01
1.063986995190944462e+01 4.842458255145627999e-01 1.609712865464705267e-01
1.085276732409385758e+01 4.446994010818938192e-01 1.889212421673445164e-01
1.089318348192939112e+01 4.364991106398261045e-01 1.911007005683007520e-01
1.070414179167441837e+01 4.655783902636619898e-01 1.440496347101731800e-01
1.093842475722994401e+01 4.285639473486504980e-01 1.980284077125791242e-01
1.093280440937066089e+01 4.332385399611950461e-01 2.151114315416284839e-01
1.087899032215618256e+01 4.380630421346764503e-01 1.785800531488304088e-01
1.080910970383666481e+01 4.487131801062850811e-01 1.701423414519807054e-01
1.071076250552995823e+01 4.658475248266975566e-01 1.503968125520396271e-01
1.064615110123053299e+01 4.791252714048398476e-01 1.376172307096115155e-01
1.067111376730093752e+01 4.743599126012895129e-01 1.469573931245560239e-01
1.065432776981162810e+01 4.767324655444702963e-01 1.385340444327356479e-01
1.046111641996907871e+01 5.141613445635306867e-01 1.206489674542399193e-01
1.092020031715748907e+01 4.336243741317788447e-01 2.021699132933880705e-01
1.060051110260319618e+01 4.865687260573714479e-01 1.268895526881710367e-01
1.092804057399885487e+01 4.311108311481208211e-01 1.993660499459473101e-01
1.088134322878299365e+01 4.395877192073957551e-01 1.946922846924490358e-01
1.093095284156496128e+01 4.334691768710532411e-01 2.063617590984536676e-01
1.091206483631119184e+01 4.359953386266071096e-01 2.042682494952670069e-01
1.071335653870188587e+01 4.663828564169844593e-01 1.547161479861465239e-01
1.088610700067586556e+01 4.382319303083412332e-01 1.880531032257510837e-01
1.044584839520636343e+01 5.139062768270650228e-01 1.011607812824966146e-01
1.062376458459677764e+01 4.853416941179882205e-01 1.484375412253697846e-01
1.089819683349811186e+01 4.367674452253413331e-01 1.944813075694913351e-01
1.064680954054622930e+01 4.778469770270140082e-01 1.356652294930826841e-01
1.065705385243418668e+01 4.813783915244554956e-01 1.617057914171189381e-01
1.062144842731517436e+01 4.810480701396726566e-01 1.269423485503287097e-01
1.092362616547480592e+01 4.327415826768074569e-01 2.006194169175201658e-01
1.090111631106921664e+01 4.368972466807516941e-01 1.993272603947282562e-01
1.073890183358177630e+01 4.630333720649769669e-01 1.806800544754985083e-01
1.064912337331234227e+01 4.788810518527563120e-01 1.471784950475791831e-01
1.076892502228932891e+01 4.575420072091239687e-01 1.771967802910565659e-01
1.087777299979720880e+01 4.388363979794275838e-01 1.855297886352489378e-01
1.087669044822094477e+01 4.415907949909449459e-01 1.966197734827312971e-01
1.056998285145365912e+01 4.881558475710728318e-01 1.085329621830020130e-01
1.091038554323919740e+01 4.348215883297185669e-01 1.982527642325178086e-01
1.046547091118505257e+01 5.095805252408879271e-01 1.072705492569201446e-01
1.090940412065222631e+01 4.343625332787160453e-01 1.938621200880419337e-01
1.063822747295873938e+01 4.809120786369261991e-01 1.415890162980897315e-01
1.059130662010324997e+01 4.877503048647061079e-01 1.242318189110540594e-01
1.090322237080934009e+01 4.371303083074260520e-01 2.020001464384475476e-01
1.092412832112528420e+01 4.328377085126453028e-01 2.011287596313233728e-01
1.097236310945865689e+01 4.231360141181758627e-01 2.127132296663427624e-01
1.091937500055396981e+01 4.322391443234989694e-01 1.944297422914518236e-01
1.057667376604542575e+01 4.887218465580649984e-01 1.142472726239613934e-01
1.089384628837572144e+01 4.368639276694584739e-01 1.891179115878660610e-01
1.067150786639113313e+01 4.777131219679573437e-01 1.595138141575196400e-01
1.096045685573720263e+01 4.236271391697810085e-01 1.989847208834167880e-01
1.063881715468019884e+01 4.802917243081538667e-01 1.358718728917525098e-01
1.091105103637170437e+01 4.354567388293300034e-01 1.979506331346532200e-01
1.058150442163615246e+01 4.927797681048630141e-01 1.403202846206221821e-01
1.077402732236807559e+01 4.557741424520898588e-01 1.778841279505298800e-01
1.082604573186685037e+01 4.501385849100385528e-01 1.891615726228055294e-01
1.087576697646566082e+01 4.419845721034605379e-01 1.989654641483253883e-01
1.082904608858339301e+01 4.463681010336573718e-01 1.742981527534506192e-01
1.092469470725077763e+01 4.301419752495221349e-01 1.868250425004185367e-01
1.060370499575959968e+01 4.837683016422857363e-01 1.207753313374793080e-01
1.063021338633190105e+01 4.824113988614147086e-01 1.373548213693012165e-01
1.063312989576094303e+01 4.829700532920231382e-01 1.514399881220964694e-01
1.057861811085345671e+01 4.941031213779539244e-01 1.461908795870896505e-01
1.088871995406469928e+01 4.376888577695246529e-01 1.885804478742976187e-01
1.065713364884148007e+01 4.743809810166567664e-01 1.287493717231207313e-01
1.060253003728045940e+01 4.862474754107140584e-01 1.283635166489736079e-01
1.067596475547951052e+01 4.720546855775373252e-01 1.395527670497882511e-01
1.094415412070722660e+01 4.268300687858226916e-01 1.923907095081940355e-01
1.066150358571371903e+01 4.743528718247272957e-01 1.340001634918550621e-01
1.053772793872007085e+01 4.970451582364586729e-01 1.220320403054335756e-01
1.087859079978861310e+01 4.394594393634473350e-01 1.897617818745196416e-01
1.067061833865304443e+01 4.734767296219689614e-01 1.416871159215435938e-01
1.068725997630110491e+01 4.722969631275636959e-01 1.542652334067486919e-01
1.092339255949950250e+01 4.338122873843249239e-01 2.060021166607803877e-01
1.055890451646884998e+01 4.932545558913088435e-01 1.247916881042669957e-01
1.088250200987367222e+01 4.381893862881193202e-01 1.809421615167550179e-01
1.066384498141072079e+01 4.751403760021757905e-01 1.431450347113694122e-01
1.085260517979209816e+01 4.420814886744943717e-01 1.779298447180974740e-01
1.056983000905919923e+01 4.918448595703113213e-01 1.263745182281041934e-01
1.089972278847359455e+01 4.339060679281400157e-01 1.788609932558031801e-01
1.063860462558548470e+01 4.814009013496273193e-01 1.394934260027875794e-01
1.062427918126061854e+01 4.827619566575973020e-01 1.337135437192973342e-01
1.093910560622778050e+01 4.257936644999291143e-01 1.830733410022942209e-01
1.095041277068326657e+01 4.272766718327838387e-01 2.051194815685319917e-01
1.063021338633190105e+01 4.824113988614147086e-01 1.373548213693012165e-01
1.045342682462103667e+01 5.167759712172388387e-01 1.240148615616485372e-01
1.058120213342520088e+01 4.885974453224486425e-01 1.215527638727476045e-01
1.063341166756749168e+01 4.808049719505493313e-01 1.359081056583537617e-01
1.094074732494594748e+01 4.283316058192002118e-01 1.964589860504069030e-01
1.068761925089148335e+01 4.716047479303375756e-01 1.496162868785448907e-01
1.062498089159208270e+01 4.829194859518413652e-01 1.381727975734285963e-01
1.087785099606695915e+01 4.404668098000278365e-01 1.888069690270324230e-01
1.090264609239504168e+01 4.348502760776034592e-01 1.912030265819999464e-01
